"customer_id";"customer_name";"gender";"birth_year";"registration_date";"email";"phone";"country";"city";"zip_code";"registration_channel";"loyalty_tier";"preferred_category";"avg_order_value_segment";"last_login_date";"total_orders";"total_spent"
4060;"User_4060";"Female";1992;"2020-02-18";"user4060@example.com";"17189868";"Canada";"Toronto";"90527";"Mobile App";"Bronze";"Books";"High";"2024-09-21";11;7303.28
4061;"User_4061";"Male";1987;"2021-10-19";"user4061@example.com";"18443704";"USA";"London";"55577";"Social Media";"Bronze";"Home";"Medium";"2024-12-12";9;8376.99
4062;"User_4062";"Male";1988;"2021-12-01";"user4062@example.com";"14707260";"Canada";"Toronto";"88576";"Mobile App";"Bronze";"Books";"Low";"2024-11-23";14;9448.09
4063;"User_4063";"Female";1997;"2022-12-16";"user4063@example.com";"13035597";"USA";"New York";"69019";"Mobile App";"Bronze";"Clothing";"High";"2024-09-20";7;6496.53
4064;"User_4064";"Male";1995;"2020-04-18";"user4064@example.com";"15282123";"USA";"New York";"83740";"Web";"Silver";"Clothing";"Low";"2024-10-29";10;8807.57
4065;"User_4065";"Female";1979;"2022-09-11";"user4065@example.com";"14187935";"UK";"Chicago";"30467";"Mobile App";"Gold";"Clothing";"Low";"2024-08-02";9;8197.37
4066;"User_4066";"Male";1973;"2020-01-24";"user4066@example.com";"15203270";"USA";"Toronto";"75233";"Mobile App";"Silver";"Home";"Low";"2024-12-13";13;7431.27
4067;"User_4067";"Male";1971;"2020-08-08";"user4067@example.com";"19769121";"USA";"Toronto";"10372";"Web";"Silver";"Books";"Low";"2024-07-07";15;9791.47
4068;"User_4068";"Female";1972;"2020-11-10";"user4068@example.com";"18033258";"USA";"Los Angeles";"89737";"Mobile App";"Bronze";"Electronics";"Medium";"2024-12-23";12;11423.57
4069;"User_4069";"Female";1976;"2020-10-20";"user4069@example.com";"18748025";"USA";"Los Angeles";"81387";"Mobile App";"Silver";"Sports";"Low";"2024-04-20";8;7416.0
4070;"User_4070";"Female";1985;"2022-10-30";"user4070@example.com";"15612271";"USA";"London";"81564";"Mobile App";"Silver";"Books";"Medium";"2024-11-21";14;13259.37
4071;"User_4071";"Male";2000;"2022-10-16";"user4071@example.com";"15564463";"Australia";"Chicago";"73615";"Web";"Bronze";"Sports";"Medium";"2024-12-09";12;7389.89
4072;"User_4072";"Female";1979;"2022-10-14";"user4072@example.com";"18399608";"USA";"New York";"39445";"Web";"Gold";"Books";"Medium";"2024-09-17";7;4784.42
4073;"User_4073";"Female";1988;"2021-09-29";"user4073@example.com";"13525941";"Canada";"Toronto";"69147";"Web";"Bronze";"Home";"Low";"2024-11-20";17;12028.82
4074;"User_4074";"Female";1997;"2020-09-23";"user4074@example.com";"19501897";"Canada";"London";"95532";"Social Media";"Silver";"Electronics";"Low";"2024-06-11";4;1926.32
4075;"User_4075";"Female";1986;"2020-03-28";"user4075@example.com";"13521605";"USA";"Chicago";"73769";"Web";"Silver";"Home";"Medium";"2024-07-15";11;7257.65
4076;"User_4076";"Female";1997;"2021-03-30";"user4076@example.com";"19055547";"USA";"Los Angeles";"34131";"Web";"Gold";"Clothing";"Low";"2024-11-15";8;4990.56
4077;"User_4077";"Male";1988;"2023-03-17";"user4077@example.com";"17601774";"USA";"Chicago";"32734";"Referral";"Gold";"Electronics";"Medium";"2024-07-29";11;9004.01
4078;"User_4078";"Male";1992;"2022-01-26";"user4078@example.com";"17856256";"Australia";"London";"44100";"Web";"Gold";"Books";"Medium";"2024-11-10";8;6040.74
4079;"User_4079";"Female";1989;"2021-03-06";"user4079@example.com";"16715030";"USA";"New York";"24738";"Mobile App";"Silver";"Home";"Low";"2024-11-24";10;9279.51
4080;"User_4080";"Male";1982;"2022-06-29";"user4080@example.com";"15556156";"Canada";"Los Angeles";"86974";"Referral";"Silver";"Sports";"Low";"2024-10-28";15;8325.8
4081;"User_4081";"Female";1982;"2020-08-29";"user4081@example.com";"19538175";"Australia";"Sydney";"58799";"Mobile App";"Bronze";"Home";"Low";"2024-12-11";10;6781.29
4082;"User_4082";"Male";1980;"2021-12-02";"user4082@example.com";"15504518";"Canada";"Los Angeles";"57429";"Social Media";"Bronze";"Home";"Medium";"2024-11-11";8;7910.01
4083;"User_4083";"Female";1984;"2022-06-20";"user4083@example.com";"15627775";"Canada";"New York";"10755";"Referral";"Gold";"Books";"Low";"2024-09-18";11;8437.94
4084;"User_4084";"Female";1986;"2022-01-10";"user4084@example.com";"17386378";"Australia";"Los Angeles";"72716";"Social Media";"Bronze";"Books";"Medium";"2024-11-28";7;4340.38
4085;"User_4085";"Male";1997;"2020-03-06";"user4085@example.com";"16227673";"USA";"London";"79061";"Mobile App";"Bronze";"Clothing";"Low";"2024-10-13";8;6713.27
4086;"User_4086";"Male";1988;"2022-08-29";"user4086@example.com";"16009676";"Canada";"Los Angeles";"39884";"Web";"Bronze";"Electronics";"Low";"2024-03-27";10;7701.79
4087;"User_4087";"Male";1973;"2021-01-12";"user4087@example.com";"13914727";"USA";"Toronto";"11796";"Mobile App";"Bronze";"Home";"Low";"2024-11-05";16;9193.11
4088;"User_4088";"Female";1991;"2021-01-22";"user4088@example.com";"16344996";"USA";"Chicago";"23754";"Social Media";"Bronze";"Sports";"Low";"2024-08-12";10;7219.89
4089;"User_4089";"Female";1991;"2022-02-19";"user4089@example.com";"16147381";"USA";"London";"22161";"Social Media";"Bronze";"Books";"Low";"2024-11-18";14;8788.12
4090;"User_4090";"Male";2003;"2020-07-27";"user4090@example.com";"19857812";"USA";"New York";"77713";"Social Media";"Bronze";"Books";"Medium";"2024-12-09";15;13746.37
4091;"User_4091";"Female";2002;"2023-12-09";"user4091@example.com";"14085345";"USA";"London";"77586";"Mobile App";"Bronze";"Clothing";"Low";"2024-10-22";11;11132.48
4092;"User_4092";"Male";2002;"2020-01-16";"user4092@example.com";"18663714";"USA";"Toronto";"61141";"Mobile App";"Bronze";"Electronics";"Medium";"2024-06-14";4;3180.99
4093;"User_4093";"Male";1981;"2023-08-13";"user4093@example.com";"13901338";"USA";"Los Angeles";"48577";"Web";"Gold";"Clothing";"Medium";"2024-11-15";12;10586.46
4094;"User_4094";"Female";1971;"2022-09-12";"user4094@example.com";"19376968";"USA";"Los Angeles";"64765";"Web";"Silver";"Books";"Medium";"2024-08-13";10;9849.76
4095;"User_4095";"Male";1997;"2023-05-28";"user4095@example.com";"14688684";"UK";"Sydney";"34841";"Social Media";"Silver";"Sports";"Low";"2024-09-17";10;6954.07
4096;"User_4096";"Male";1979;"2021-01-01";"user4096@example.com";"18779361";"USA";"London";"35498";"Web";"Silver";"Clothing";"Low";"2024-12-06";5;4887.68
4097;"User_4097";"Male";1991;"2022-02-18";"user4097@example.com";"16617387";"USA";"Los Angeles";"87711";"Web";"Bronze";"Home";"Low";"2024-09-10";11;7413.74
4098;"User_4098";"Male";1986;"2023-06-06";"user4098@example.com";"14377476";"Canada";"Los Angeles";"77229";"Social Media";"Gold";"Books";"Medium";"2024-10-29";10;10663.03
4099;"User_4099";"Male";1995;"2021-03-15";"user4099@example.com";"16163610";"USA";"Toronto";"73914";"Web";"Gold";"Books";"Low";"2024-11-05";5;4452.37
4100;"User_4100";"Male";1972;"2021-11-20";"user4100@example.com";"17256255";"UK";"New York";"61203";"Referral";"Bronze";"Clothing";"Low";"2024-12-30";10;7689.87
4101;"User_4101";"Female";1976;"2022-11-25";"user4101@example.com";"19893688";"UK";"Sydney";"24838";"Web";"Bronze";"Sports";"Medium";"2024-10-26";6;7139.59
4102;"User_4102";"Male";1977;"2022-04-26";"user4102@example.com";"15669298";"USA";"Sydney";"71671";"Referral";"Silver";"Clothing";"Low";"2024-10-20";10;7480.82
4103;"User_4103";"Female";1989;"2021-02-25";"user4103@example.com";"18599078";"Australia";"Sydney";"96765";"Mobile App";"Bronze";"Sports";"Medium";"2024-12-01";12;10783.15
4104;"User_4104";"Male";1981;"2023-04-27";"user4104@example.com";"19142688";"Canada";"Chicago";"79703";"Web";"Gold";"Books";"Low";"2024-11-03";8;5244.88
4105;"User_4105";"Male";2004;"2023-04-16";"user4105@example.com";"16679197";"USA";"London";"32615";"Mobile App";"Silver";"Clothing";"Low";"2024-08-04";7;6181.33
4106;"User_4106";"Female";1986;"2021-08-30";"user4106@example.com";"18227672";"Canada";"New York";"63775";"Social Media";"Bronze";"Electronics";"Medium";"2024-12-20";12;8589.98
4107;"User_4107";"Female";1997;"2023-08-31";"user4107@example.com";"19544343";"Canada";"Chicago";"51845";"Mobile App";"Bronze";"Clothing";"Medium";"2024-12-30";13;13102.29
4108;"User_4108";"Male";1979;"2020-01-20";"user4108@example.com";"13654410";"Canada";"New York";"48907";"Mobile App";"Silver";"Clothing";"High";"2024-09-30";15;8911.13
4109;"User_4109";"Female";1991;"2021-11-06";"user4109@example.com";"17976588";"Canada";"London";"41158";"Referral";"Bronze";"Electronics";"Low";"2024-07-07";9;7414.83
4110;"User_4110";"Female";2002;"2021-01-16";"user4110@example.com";"16303815";"USA";"Sydney";"75043";"Web";"Gold";"Electronics";"Low";"2024-12-17";16;10682.73
4111;"User_4111";"Female";1991;"2021-08-31";"user4111@example.com";"19383017";"Australia";"Toronto";"95715";"Social Media";"Bronze";"Home";"Low";"2024-12-23";5;1887.89
4112;"User_4112";"Female";1982;"2020-05-22";"user4112@example.com";"18292742";"UK";"Toronto";"86883";"Web";"Platinum";"Electronics";"High";"2024-11-19";11;9547.32
4113;"User_4113";"Male";1996;"2020-03-02";"user4113@example.com";"19004509";"Canada";"Toronto";"63176";"Mobile App";"Bronze";"Sports";"Low";"2024-11-16";9;7063.19
4114;"User_4114";"Male";1984;"2023-06-19";"user4114@example.com";"15424534";"USA";"New York";"65421";"Web";"Silver";"Home";"High";"2024-08-09";10;7969.9
4115;"User_4115";"Female";1991;"2020-08-25";"user4115@example.com";"16496136";"USA";"London";"43330";"Mobile App";"Bronze";"Sports";"Low";"2024-12-15";10;5881.49
4116;"User_4116";"Male";1999;"2023-02-28";"user4116@example.com";"17659554";"Canada";"Los Angeles";"58145";"Web";"Bronze";"Home";"Low";"2024-12-15";8;6330.96
4117;"User_4117";"Female";2003;"2023-02-20";"user4117@example.com";"15098158";"UK";"Los Angeles";"65244";"Web";"Silver";"Home";"High";"2024-10-01";10;6291.03
4118;"User_4118";"Male";2003;"2022-07-15";"user4118@example.com";"19101524";"UK";"Toronto";"82528";"Mobile App";"Bronze";"Sports";"High";"2024-12-18";18;12695.95
4119;"User_4119";"Male";2004;"2020-12-07";"user4119@example.com";"19989611";"UK";"New York";"87754";"Mobile App";"Bronze";"Books";"Medium";"2024-12-01";9;12083.2
4120;"User_4120";"Female";1988;"2023-12-13";"user4120@example.com";"14327157";"USA";"Los Angeles";"50564";"Mobile App";"Bronze";"Books";"Low";"2024-10-19";13;12809.04
4121;"User_4121";"Male";1977;"2021-03-30";"user4121@example.com";"13437438";"UK";"New York";"98004";"Mobile App";"Bronze";"Clothing";"Low";"2024-11-05";9;8306.41
4122;"User_4122";"Female";2002;"2023-05-06";"user4122@example.com";"16958271";"USA";"London";"94891";"Web";"Silver";"Books";"Medium";"2024-12-23";8;7597.94
4123;"User_4123";"Female";1997;"2020-10-08";"user4123@example.com";"17445002";"USA";"Toronto";"59496";"Referral";"Silver";"Clothing";"Medium";"2024-12-03";12;10057.33
4124;"User_4124";"Female";1994;"2022-06-04";"user4124@example.com";"19292834";"USA";"Chicago";"72469";"Web";"Bronze";"Books";"Medium";"2024-12-30";9;7343.13
4125;"User_4125";"Female";1986;"2022-10-21";"user4125@example.com";"14986000";"UK";"Toronto";"12716";"Web";"Bronze";"Clothing";"Low";"2024-12-10";10;10460.86
4126;"User_4126";"Female";1993;"2021-12-23";"user4126@example.com";"13357729";"UK";"Chicago";"42361";"Mobile App";"Bronze";"Clothing";"Low";"2024-11-30";11;7691.68
4127;"User_4127";"Female";1990;"2023-09-17";"user4127@example.com";"16054055";"USA";"Los Angeles";"37254";"Mobile App";"Gold";"Electronics";"Medium";"2024-08-25";6;4662.44
4128;"User_4128";"Female";1971;"2023-05-20";"user4128@example.com";"13114157";"USA";"Sydney";"52632";"Web";"Gold";"Clothing";"Low";"2024-12-27";17;9074.13
4129;"User_4129";"Male";2000;"2020-03-27";"user4129@example.com";"17101956";"Australia";"Chicago";"73141";"Web";"Silver";"Sports";"Low";"2024-10-17";5;2427.76
4130;"User_4130";"Male";2002;"2021-10-26";"user4130@example.com";"18629432";"USA";"Sydney";"31277";"Social Media";"Gold";"Sports";"Low";"2024-11-15";6;5890.45
4131;"User_4131";"Male";1999;"2022-05-11";"user4131@example.com";"17513803";"USA";"New York";"27503";"Mobile App";"Gold";"Clothing";"Medium";"2024-12-22";12;9881.76
4132;"User_4132";"Male";1981;"2020-03-01";"user4132@example.com";"13009792";"USA";"Sydney";"85640";"Mobile App";"Bronze";"Sports";"Low";"2024-06-08";9;5142.2
4133;"User_4133";"Female";1981;"2022-03-07";"user4133@example.com";"15813698";"Canada";"Chicago";"96921";"Referral";"Bronze";"Books";"Medium";"2024-09-10";10;10183.83
4134;"User_4134";"Female";1993;"2020-04-04";"user4134@example.com";"18984026";"Australia";"Los Angeles";"42235";"Web";"Bronze";"Sports";"Low";"2024-06-21";11;9466.53
4135;"User_4135";"Female";1993;"2022-02-24";"user4135@example.com";"19792011";"USA";"Los Angeles";"86180";"Mobile App";"Bronze";"Electronics";"Low";"2024-11-20";11;7487.92
4136;"User_4136";"Male";1980;"2023-03-16";"user4136@example.com";"18042700";"USA";"Toronto";"31687";"Web";"Silver";"Sports";"Low";"2024-04-24";6;2626.05
4137;"User_4137";"Female";1982;"2023-06-23";"user4137@example.com";"15189078";"USA";"Los Angeles";"58409";"Web";"Silver";"Books";"High";"2024-09-17";6;3565.97
4138;"User_4138";"Male";1996;"2022-08-18";"user4138@example.com";"17659058";"USA";"New York";"50098";"Web";"Silver";"Books";"Medium";"2024-11-21";10;6636.57
4139;"User_4139";"Female";1977;"2020-10-23";"user4139@example.com";"18016456";"USA";"Chicago";"43550";"Mobile App";"Bronze";"Clothing";"Low";"2024-11-13";14;10253.84
4140;"User_4140";"Female";1979;"2023-02-20";"user4140@example.com";"18095909";"UK";"London";"42864";"Web";"Silver";"Home";"Medium";"2024-11-27";16;10382.24
4141;"User_4141";"Male";1977;"2021-11-24";"user4141@example.com";"19135521";"Canada";"Los Angeles";"18778";"Mobile App";"Bronze";"Books";"Medium";"2024-09-04";9;5268.36
4142;"User_4142";"Male";1989;"2021-02-02";"user4142@example.com";"18595037";"Australia";"Sydney";"39783";"Referral";"Bronze";"Clothing";"Low";"2024-09-16";9;7355.79
4143;"User_4143";"Male";1977;"2022-08-03";"user4143@example.com";"19749011";"UK";"Chicago";"65813";"Social Media";"Platinum";"Clothing";"Low";"2024-07-21";5;3614.27
4144;"User_4144";"Female";1978;"2023-06-08";"user4144@example.com";"17319175";"USA";"Toronto";"88910";"Web";"Bronze";"Sports";"High";"2024-08-27";7;5994.14
4145;"User_4145";"Female";1976;"2021-06-17";"user4145@example.com";"14957548";"USA";"London";"55596";"Web";"Bronze";"Sports";"Medium";"2024-12-14";11;11210.73
4146;"User_4146";"Female";1983;"2021-02-05";"user4146@example.com";"17911390";"Canada";"Toronto";"31295";"Mobile App";"Silver";"Clothing";"Low";"2024-12-03";11;7711.31
4147;"User_4147";"Male";1997;"2020-05-09";"user4147@example.com";"13822002";"USA";"New York";"28622";"Web";"Gold";"Electronics";"High";"2024-11-30";10;7394.27
4148;"User_4148";"Male";1971;"2020-10-18";"user4148@example.com";"17809968";"Canada";"Toronto";"59081";"Referral";"Bronze";"Clothing";"Low";"2024-12-01";6;4103.09
4149;"User_4149";"Female";1977;"2020-10-02";"user4149@example.com";"15284256";"USA";"Chicago";"35492";"Referral";"Silver";"Sports";"Medium";"2024-03-27";5;3386.17
4150;"User_4150";"Female";1982;"2022-06-30";"user4150@example.com";"18114244";"Canada";"London";"29733";"Mobile App";"Gold";"Books";"Medium";"2024-07-08";6;4564.23
4151;"User_4151";"Male";1990;"2023-10-31";"user4151@example.com";"18222694";"USA";"Toronto";"22372";"Web";"Bronze";"Electronics";"Medium";"2024-01-12";6;3289.02
4152;"User_4152";"Male";1997;"2022-07-14";"user4152@example.com";"15045837";"USA";"Toronto";"45256";"Referral";"Bronze";"Home";"Medium";"2024-07-13";9;7383.77
4153;"User_4153";"Female";2004;"2020-02-24";"user4153@example.com";"18378326";"Canada";"Sydney";"62945";"Social Media";"Silver";"Books";"Low";"2024-08-06";5;2553.15
4154;"User_4154";"Male";1992;"2022-01-08";"user4154@example.com";"15771147";"USA";"Sydney";"83353";"Mobile App";"Bronze";"Sports";"Medium";"2024-12-06";16;10946.25
4155;"User_4155";"Male";1984;"2022-11-15";"user4155@example.com";"13824620";"USA";"New York";"94757";"Web";"Bronze";"Books";"High";"2024-12-25";10;7181.9
4156;"User_4156";"Male";1971;"2022-02-03";"user4156@example.com";"16914709";"Canada";"Chicago";"74683";"Mobile App";"Gold";"Books";"Low";"2024-12-21";11;8851.23
4157;"User_4157";"Female";1981;"2023-05-05";"user4157@example.com";"19265337";"USA";"Toronto";"28225";"Referral";"Silver";"Sports";"Low";"2024-08-30";8;5554.94
4158;"User_4158";"Female";1972;"2021-10-03";"user4158@example.com";"17506094";"UK";"Chicago";"68546";"Web";"Bronze";"Books";"Low";"2024-09-01";11;7344.5
4159;"User_4159";"Female";1974;"2023-06-20";"user4159@example.com";"14998472";"USA";"Los Angeles";"18064";"Social Media";"Bronze";"Clothing";"Medium";"2024-12-06";9;8266.41
4160;"User_4160";"Female";1972;"2021-12-24";"user4160@example.com";"15424363";"Canada";"New York";"23986";"Web";"Silver";"Electronics";"Medium";"2024-10-24";7;4593.77
4161;"User_4161";"Female";1988;"2023-04-28";"user4161@example.com";"16001683";"USA";"Sydney";"51689";"Referral";"Bronze";"Sports";"Medium";"2024-12-22";11;7098.2
4162;"User_4162";"Male";1971;"2022-03-12";"user4162@example.com";"16877731";"USA";"New York";"75852";"Mobile App";"Silver";"Electronics";"Medium";"2024-11-22";10;5882.71
4163;"User_4163";"Female";1986;"2022-01-07";"user4163@example.com";"15089808";"USA";"New York";"66605";"Web";"Silver";"Clothing";"Low";"2024-10-22";10;5877.65
4164;"User_4164";"Male";1983;"2022-01-27";"user4164@example.com";"13253910";"Canada";"Chicago";"42843";"Web";"Bronze";"Sports";"Low";"2024-11-21";6;3191.57
4165;"User_4165";"Female";1997;"2021-07-20";"user4165@example.com";"13783017";"USA";"Sydney";"96989";"Mobile App";"Platinum";"Clothing";"Low";"2024-11-27";15;10127.47
4166;"User_4166";"Male";1996;"2023-07-23";"user4166@example.com";"14273184";"USA";"Sydney";"54006";"Web";"Gold";"Home";"Low";"2024-11-26";9;5028.06
4167;"User_4167";"Male";1979;"2023-12-03";"user4167@example.com";"16337691";"Canada";"Toronto";"42195";"Mobile App";"Bronze";"Home";"Low";"2024-06-12";10;8138.62
4168;"User_4168";"Male";1972;"2020-12-05";"user4168@example.com";"16875666";"USA";"Toronto";"10203";"Web";"Bronze";"Home";"Low";"2024-12-10";11;8567.77
4169;"User_4169";"Male";1994;"2020-06-01";"user4169@example.com";"15293468";"Canada";"Chicago";"50663";"Web";"Bronze";"Electronics";"Low";"2024-12-13";8;9623.63
4170;"User_4170";"Male";1991;"2023-11-22";"user4170@example.com";"14238255";"UK";"Chicago";"82103";"Mobile App";"Bronze";"Home";"Low";"2024-12-01";9;7808.19
4171;"User_4171";"Male";1999;"2022-09-30";"user4171@example.com";"14402939";"USA";"Los Angeles";"56814";"Mobile App";"Bronze";"Home";"Low";"2024-12-28";14;14289.09
4172;"User_4172";"Female";1990;"2021-03-02";"user4172@example.com";"13508130";"USA";"London";"55248";"Mobile App";"Bronze";"Clothing";"High";"2024-05-13";13;9704.55
4173;"User_4173";"Male";1999;"2022-09-29";"user4173@example.com";"18662360";"USA";"London";"17460";"Mobile App";"Bronze";"Books";"Medium";"2024-10-23";10;6081.52
4174;"User_4174";"Female";1997;"2020-07-22";"user4174@example.com";"19619557";"Canada";"New York";"67230";"Mobile App";"Bronze";"Books";"Low";"2024-06-19";6;2913.59
4175;"User_4175";"Female";2000;"2023-02-09";"user4175@example.com";"15571044";"USA";"Toronto";"66076";"Mobile App";"Bronze";"Home";"Low";"2024-11-29";13;10317.29
4176;"User_4176";"Female";1995;"2020-11-20";"user4176@example.com";"15682334";"USA";"Sydney";"64710";"Web";"Bronze";"Books";"Medium";"2024-12-11";14;10821.77
4177;"User_4177";"Female";1991;"2023-07-05";"user4177@example.com";"19718000";"USA";"New York";"73788";"Web";"Bronze";"Home";"High";"2024-12-19";13;9437.1
