customer_id,customer_name,gender,birth_year,registration_date,email,phone,country,city,zip_code,registration_channel,loyalty_tier,preferred_category,avg_order_value_segment,last_login_date,total_orders,total_spent,last_order_date
4816,user 4816,M,1999.0,2020-10-19,user4816@example.com,19843226,美国,LA,77958,Web,silver,Books,,2024-11-20,13.0,10107.179407248364,2024-11-20
4817,USER-4817,F,1987.0,2022-03-06,user4817@example.com,15448316,US,Los Angeles,,mobile,VIP,Clothing,High,2024-10-11,11.0,5850.7,2024-10-11
4818,USER-4818,未知,1985.0,2023-11-30,user4818@example.com,14756659,GB,LON,N/A,mobile,Silver,,low,2024-12-15,7.0,6452.57,2024-12-15
4819,USER-4819,未知,1970.0,2023-06-21,user4819@example.com,15225979,GB,London,N/A,Web,,Clothing,Medium,2024-01-02,3.0,1389.6399999999999,2024-01-02
4820,用户4820,Female,2003.0,2020-02-13,user4820@example.com,16258248,GB,SYD,,web,Platinum,Sports,Medium,2024-07-17,14.0,12729.54,2024-07-17
4821,用户4821,M,1993.0,2020-06-19,user4821@example.com,13984951,AU,New York City,N/A,Web,silver,Books,Medium,2024-10-07,16.0,12094.93,2024-10-07
4822,USER-4822,,1971.0,2022-04-07,user4822@example.com,13679026,US,LON,00000,Mobile App,Platinum,Books,high,2024-11-01,10.0,8048.21,2024-11-01
4823,User_4823,未知,2001.0,2023-08-02,user4823@example.com,19569064,CANADA,纽约,N/A,mobile,silver,Electronics,Medium,2024-09-03,8.0,5649.629999999999,2024-09-03
4824,USER-4824,未知,1981.0,2023-08-10,user4824@example.com,15299351,,SYD,48648,mobile,,Electronics,medium,2024-07-10,13.0,8515.46,2024-07-10
4825,USER-4825,未知,1986.0,2022-05-26,user4825@example.com,14852013,GB,London,N/A,Referral,Bronze,Clothing,,2024-11-26,13.0,9924.6,2024-11-26
4826,用户4826,male,2001.0,2023-10-06,user4826@example.com,14516247,UK,New York City,00000,Referral,Silver,Sports,high,2024-12-27,12.0,7116.71,2024-12-27
4827,用户4827,F,1998.0,2023-03-14,user4827@example.com,17685827,GB,纽约,72740,Referral,Bronze,Books,Medium,2024-12-18,10.0,6359.17,2024-12-18
4828,用户4828,female,2003.0,2023-02-11,user4828@example.com,16748860,UK,NY,N/A,Referral,,Books,High,2024-12-02,5.0,1860.0900000000001,2024-12-02
4829,user 4829,未知,1985.0,2020-05-08,user4829@example.com,18685380,United States,London,48865,mobile,Gold,Clothing,High,2024-12-15,13.0,8921.93,2024-12-15
4830,USER-4830,,1991.0,2023-01-26,user4830@example.com,13707488,AU,NY,,Referral,bronze,Sports,high,2024-09-10,11.0,9556.28,2024-09-10
4831,USER-4831,Female,1980.0,2020-06-29,user4831@example.com,14422046,GB,Sydney,19260,web,Platinum,Clothing,medium,2024-09-25,6.0,4821.59,2024-09-25
4832,USER-4832,female,1990.0,2020-04-01,user4832@example.com,,UK,London,,Web,silver,Clothing,,2024-12-09,11.0,6799.83,2024-12-09
4833,user 4833,F,2003.0,2023-03-02,user4833@example.com,19774435,Australia,London,97719,Referral,,,Medium,2024-11-20,14.0,9016.86,2024-11-20
4834,user 4834,Female,1975.0,2020-07-18,user4834@example.com,15767678,USA,Sydney,,,silver,Sports,low,2024-12-03,17.0,12592.869999999999,2024-12-03
4835,USER-4835,Male,1980.0,2021-06-15,user4835@example.com,13491987,US,London,56059,Referral,,,high,2024-06-23,11.0,9590.72,2024-06-23
4836,USER-4836,F,1997.0,2022-12-12,user4836@example.com,17555434,美国,SYD,,Web,Bronze,Home,,2024-11-12,11.0,237821.41,2024-11-12
4837,用户4837,M,2025.0,2020-01-04,user4837@example.com,,CANADA,Sydney,N/A,,Bronze,Clothing,High,2024-12-12,4.0,2514.55,2024-12-12
4838,user 4838,male,1994.0,2022-02-06,user4838@example.com,15899017,CANADA,Los Angeles,N/A,mobile,bronze,Home,,2024-10-12,10.0,9167.26,2024-10-12
4839,用户4839,F,1982.0,2020-09-16,user4839@example.com,16921207,美国,New York,80561,web,silver,Clothing,low,2024-12-14,7.0,5941.12,2024-12-14
4840,USER-4840,male,1976.0,2023-10-02,user4840@example.com,18042759,UK,London,00000,Referral,Platinum,Electronics,High,2024-12-20,12.0,4144.01,2024-12-20
4841,用户4841,,1986.0,2020-12-28,user4841@example.com,16554794,美国,NY,,Mobile App,Platinum,Clothing,,2024-12-11,10.0,5337.75,2024-12-11
4842,User_4842,F,1990.0,2023-07-05,user4842@example.com,17117285,US,LA,21036,,Platinum,Home,Medium,2024-12-10,9.0,9524.29,2024-12-10
4843,User_4843,F,1987.0,2020-02-14,user4843@example.com,13365012,美国,Los Angeles,00000,Mobile App,silver,Books,Low,2024-05-28,11.0,7388.5599999999995,2024-05-28
4844,User_4844,M,1981.0,2020-10-14,user4844@example.com,18645396,美国,Sydney,,Web,,Sports,Medium,2024-09-14,9.0,6226.07,2024-09-14
4845,USER-4845,,1973.0,2021-08-03,user4845@example.com,13619137,CANADA,London,N/A,,silver,Clothing,Low,2024-11-07,13.0,6738.46,2024-11-07
4846,User_4846,Male,1983.0,2020-12-19,user4846@example.com,,AU,London,56875,web,,Books,High,2024-09-20,9.0,7985.32,2024-09-20
4847,用户4847,female,1977.0,2022-12-20,user4847@example.com,13701611,US,London,74102,,silver,,high,2024-12-08,10.0,8753.33,2024-12-08
4848,User_4848,Female,1973.0,2021-06-12,user4848@example.com,16924702,美国,New York City,00000,Web,Gold,Clothing,Low,2024-12-22,8.0,6945.67,2024-12-22
4849,User_4849,,1989.0,2022-06-07,user4849@example.com,13772628,Australia,NY,,web,Bronze,Clothing,High,2024-09-13,10.0,6648.43,2024-09-13
4850,USER-4850,未知,1986.0,2023-11-04,,18734139,Australia,New York,N/A,Mobile App,bronze,Sports,High,2024-08-22,8.0,5103.73,2024-08-22
4851,User_4851,female,1980.0,2022-08-25,user4851@example.com,14089181,US,Los Angeles,00000,mobile,,Books,medium,2024-12-28,12.0,6370.73,2024-12-28
4852,用户4852,M,1999.0,2023-02-15,user4852@example.com,15248918,UK,London,00000,web,Platinum,Electronics,Low,2024-07-29,7.0,5883.63,2024-07-29
4853,USER-4853,,,2021-05-05,user4853@example.com,19025075,UK,Los Angeles,00000,web,silver,Electronics,medium,2024-12-13,10.0,8137.219999999999,2024-12-13
4854,USER-4854,M,1990.0,2022-01-29,user4854@example.com,19179992,CANADA,Los Angeles,00000,web,Platinum,Home,high,2024-12-23,12.0,9572.7,2024-12-23
4855,user 4855,Male,1983.0,2020-10-24,user4855@example.com,17628072,Australia,New York,N/A,,bronze,,,2024-12-26,15.0,12292.686360638332,2024-12-26
4856,User_4856,female,2000.0,2022-07-16,user4856@example.com,16726587,Australia,London,56517,web,Bronze,,low,2024-12-26,6.0,3088.14,2024-12-26
4857,用户4857,F,1981.0,2023-06-25,user4857@example.com,17428623,UK,New York,86177,,bronze,Clothing,low,2024-10-12,5.0,1214.47,2024-10-12
4858,USER-4858,F,1999.0,2022-09-20,,14834888,美国,纽约,23499,mobile,silver,Clothing,low,2024-11-17,7.0,5466.58,2024-11-17
4859,User_4859,未知,1976.0,2022-06-22,user4859@example.com,13695693,,LON,79529,Social Media,bronze,Home,High,2024-12-07,11.0,11127.369999999999,2024-12-07
4860,USER-4860,M,1972.0,2020-03-07,user4860@example.com,13095757,Australia,New York,,Social Media,silver,Sports,Medium,2024-09-14,6.0,4647.7699999999995,2024-09-14
4861,用户4861,Male,2002.0,2023-09-03,user4861@example.com,18307115,UK,Sydney,,,bronze,Books,Low,2024-06-19,8.0,6434.94,2024-06-19
4862,User_4862,,2000.0,2022-08-29,user4862@example.com,14061087,GB,Sydney,,,bronze,,high,2024-12-19,11.0,9748.6,2024-12-19
4863,USER-4863,未知,1985.0,2020-02-10,user4863@example.com,16705147,UK,纽约,25151,Mobile App,silver,,high,2024-11-19,14.0,7240.70496888138,2024-11-19
4864,用户4864,female,1996.0,2021-09-12,user4864@example.com,13388043,UK,London,,Mobile App,,Electronics,Medium,2024-10-19,17.0,13852.9,2024-10-19
4865,用户4865,male,2003.0,2021-08-22,user4865@example.com,13421208,US,LA,N/A,Referral,bronze,Home,high,2024-01-24,-1.0,-1000.0,2024-01-24
4866,user 4866,未知,1997.0,2020-08-01,user4866@example.com,19378726,GB,London,00000,,Bronze,Sports,Medium,2024-12-03,13.0,404599.73,2024-12-03
4867,user 4867,未知,,2022-02-09,user4867@example.com,19927552,美国,纽约,74120,Social Media,VIP,,Medium,2024-11-17,14.0,337647.48,2024-11-17
4868,用户4868,female,1982.0,2020-12-26,user4868@example.com,13949460,CANADA,Sydney,69921,Web,,Clothing,High,2024-11-19,9.0,7949.9400000000005,2024-11-19
4869,USER-4869,,2003.0,2021-07-01,user4869@example.com,17641822,US,NY,N/A,mobile,VIP,Books,low,2024-12-21,9.0,3993.0699999999997,2024-12-21
4870,用户4870,female,1988.0,2021-10-12,user4870@example.com,16957235,United States,LON,,,Silver,Electronics,medium,2024-12-22,10.0,7883.324929266981,2024-12-22
4871,USER-4871,M,1997.0,2021-12-19,user4871@example.com,,USA,New York City,,mobile,Bronze,,medium,2024-12-25,9.0,5470.5,2024-12-25
4872,user 4872,,1976.0,2021-07-09,user4872@example.com,16227360,CANADA,Los Angeles,59954,,silver,Sports,High,2024-12-25,5.0,3167.2400000000002,2024-12-25
4873,user 4873,M,1981.0,2021-12-01,user4873@example.com,,Australia,LON,,Referral,silver,Books,low,2024-07-23,11.0,458607.47000000003,2024-07-23
4874,USER-4874,Female,1990.0,2023-06-16,user4874@example.com,16658939,美国,SYD,00000,mobile,bronze,Electronics,,2024-10-26,12.0,10075.51,2024-10-26
4875,用户4875,female,1974.0,2022-08-24,user4875@example.com,18603870,,New York,14758,web,bronze,Home,High,2024-07-19,5.0,1160.81,2024-07-19
4876,用户4876,M,1986.0,2023-01-26,user4876@example.com,16952098,美国,LA,50558,web,Gold,Electronics,High,2024-02-06,5.0,7356.11,2024-02-06
4877,user 4877,M,1998.0,2020-06-24,user4877@example.com,15557452,AU,London,79859,,Gold,Electronics,,2024-12-27,6.0,5276.719999999999,2024-12-27
4878,User_4878,Male,1996.0,2023-06-16,user4878@example.com,19176461,UK,New York City,N/A,Referral,silver,Clothing,Low,2024-12-11,12.0,9070.93,2024-12-11
4879,user 4879,male,1999.0,2022-01-30,user4879@example.com,17541440,GB,London,00000,,Gold,,Low,2024-04-10,5.0,4051.5099999999998,2024-04-10
4880,User_4880,未知,1972.0,2020-01-08,user4880@example.com,13809479,美国,LON,36038,Referral,Bronze,Electronics,,2024-12-26,12.0,6818.41,2024-12-26
4881,USER-4881,F,1984.0,2023-12-04,user4881@example.com,14579621,美国,Sydney,00000,Social Media,VIP,Sports,High,2024-11-04,11.0,6376.97,2024-11-04
4882,USER-4882,Female,1983.0,2022-08-31,user4882@example.com,13352020,UK,SYD,69341,mobile,Silver,,high,2024-12-10,8.0,7068.68,2024-12-10
4883,User_4883,F,1979.0,2021-09-10,user4883@example.com,13453535,CANADA,Sydney,80499,web,,Clothing,Medium,2024-11-01,16.0,11647.0,2024-11-01
4884,USER-4884,,1981.0,2023-07-10,user4884@example.com,19892026,GB,NY,N/A,,,Clothing,,2024-12-02,14.0,15628.48,2024-12-02
4885,User_4885,,1970.0,2021-04-21,user4885@example.com,19063293,AU,Los Angeles,33810,Referral,silver,Books,medium,2024-09-03,17.0,10123.64,2024-09-03
4886,用户4886,,1998.0,2023-07-07,user4886@example.com,18322947,US,Los Angeles,,,Platinum,Sports,Low,2025-12-31,17.0,14708.445,2025-12-31
4887,user 4887,female,1982.0,2021-08-01,user4887@example.com,19788647,GB,London,00000,Mobile App,Silver,,,2024-06-10,13.0,10205.47,2024-06-10
4888,USER-4888,未知,1989.0,2020-01-11,user4888@example.com,14298704,UK,New York City,00000,Referral,,Sports,Medium,2024-10-20,10.0,10563.44,2024-10-20
4889,User_4889,female,1979.0,2023-12-13,user4889@example.com,18928965,,Sydney,,Referral,Platinum,Electronics,Medium,2024-10-13,13.0,11792.289999999999,2024-10-13
4890,User_4890,Female,1988.0,2022-11-23,user4890@example.com,14093552,美国,NY,,mobile,silver,Clothing,High,2024-12-25,10.0,6654.1900000000005,2024-12-25
4891,USER-4891,未知,1986.0,2021-10-08,user4891@example.com,14335492,GB,Sydney,00000,Social Media,silver,,medium,2024-11-10,10.0,7455.46,2024-11-10
4892,User_4892,female,1990.0,2022-10-07,user4892@example.com,16497162,GB,New York City,00000,,Gold,Sports,medium,2024-03-04,3.0,1491.94,2024-03-04
4893,User_4893,,1998.0,2023-05-20,user4893@example.com,15268668,美国,Sydney,,Web,silver,Home,High,2024-07-04,8.0,12302.75,2024-07-04
4894,user 4894,,1970.0,2020-08-10,user4894@example.com,,United States,Los Angeles,46479,Mobile App,,Sports,Low,2024-06-29,8.0,3385.08,2024-06-29
4895,User_4895,M,2004.0,2021-05-14,user4895@example.com,,,NY,83198,mobile,VIP,Electronics,low,2024-08-27,11.0,6633.96,2024-08-27
4896,用户4896,F,1991.0,2022-12-03,user4896@example.com,19219556,USA,New York,N/A,,silver,Home,High,2024-12-21,13.0,11510.578554659245,2024-12-21
4897,user 4897,,1996.0,2022-09-08,user4897@example.com,14297941,United States,London,N/A,Mobile App,VIP,Clothing,High,2024-12-02,15.0,11588.19,2024-12-02
4898,用户4898,male,2002.0,2022-07-09,user4898@example.com,19744658,AU,LA,47820,Social Media,Platinum,Books,medium,2024-12-04,13.0,454800.44,2024-12-04
4899,USER-4899,male,2000.0,2020-04-06,user4899@example.com,14812474,美国,Los Angeles,22850,Mobile App,VIP,Electronics,medium,2024-08-25,10.0,7905.4,2024-08-25
4900,用户4900,,2003.0,2022-03-15,user4900@example.com,13204767,,New York,68491,Mobile App,VIP,Home,medium,2024-10-13,8.0,7834.835736632327,2024-10-13
4901,用户4901,female,1990.0,2021-11-23,user4901@example.com,18894017,AU,New York City,N/A,Referral,Silver,Electronics,High,2024-10-07,11.0,10821.52,2024-10-07
4902,USER-4902,Male,1998.0,2022-01-22,user4902@example.com,14024201,GB,SYD,N/A,Web,silver,Electronics,,2024-06-21,7.0,6157.389999999999,2024-06-21
4903,用户4903,M,1974.0,2022-05-20,user4903@example.com,16179696,USA,纽约,N/A,Referral,Gold,Books,Low,2024-11-06,11.0,9015.56,2024-11-06
4904,User_4904,Female,1996.0,2021-09-03,user4904@example.com,13518728,AU,LA,00000,Referral,Gold,Sports,Low,2024-07-18,10.0,7916.51,2024-07-18
4905,用户4905,M,1985.0,2021-01-23,user4905@example.com,18653422,CANADA,纽约,51633,,Silver,Home,high,2024-12-02,7.0,6875.610000000001,2024-12-02
4906,user 4906,M,2003.0,2022-01-01,user4906@example.com,17789784,AU,Sydney,00000,web,Platinum,Books,,2024-08-24,10.0,8875.65,2024-08-24
4907,User_4907,,,2022-12-26,user4907@example.com,18047462,Australia,Sydney,,web,Gold,Sports,high,2024-10-22,10.0,9702.7,2024-10-22
4908,用户4908,Female,1974.0,2020-10-26,user4908@example.com,14976399,United States,纽约,87952,mobile,VIP,Home,high,2024-11-13,13.0,15660.11,2024-11-13
4909,USER-4909,Female,1984.0,2020-01-29,user4909@example.com,15932873,US,纽约,32706,Web,Platinum,Clothing,Medium,2024-11-20,6.0,3687.88,2024-11-20
4910,user 4910,未知,1991.0,2022-03-26,,14917487,UK,NY,N/A,mobile,Silver,,,2024-10-13,9.0,6389.92,2024-10-13
4911,User_4911,male,2002.0,2021-06-12,,19254426,United States,London,N/A,,Gold,Sports,Low,2024-10-22,6.0,7756.34,2024-10-22
4912,User_4912,未知,1974.0,2021-11-23,user4912@example.com,16166976,GB,LON,00000,web,Gold,Home,low,2024-10-25,9.0,7093.259999999999,2024-10-25
4913,USER-4913,male,1986.0,2023-12-17,user4913@example.com,16145320,美国,New York City,N/A,Mobile App,,Electronics,Low,2024-12-03,12.0,6070.74,2024-12-03
4914,用户4914,female,1973.0,2022-05-05,user4914@example.com,19186196,美国,Sydney,17322,,Silver,,Medium,2024-12-29,5.0,1486.73,2024-12-29
4915,user 4915,未知,1977.0,2023-10-14,user4915@example.com,18002470,US,New York,31780,Web,VIP,,High,2024-12-30,18.0,10890.68,2024-12-30
4916,User_4916,Male,1980.0,2023-02-25,user4916@example.com,13942705,US,SYD,,Web,silver,Sports,Low,2024-12-13,5.0,4280.24,2024-12-13
4917,USER-4917,Female,2002.0,2023-08-08,user4917@example.com,16313594,USA,Los Angeles,40785,Mobile App,Gold,,,2024-07-27,6.0,5160.1900000000005,2024-07-27
4918,USER-4918,,1981.0,2021-02-07,user4918@example.com,18673704,USA,Sydney,00000,Referral,VIP,Electronics,Medium,2024-10-19,12.0,7215.92,2024-10-19
4919,user 4919,Female,2030.0,2021-10-09,user4919@example.com,19055691,GB,NY,37384,Web,bronze,Home,Low,2024-12-06,5.0,6728.79,2024-12-06
4920,USER-4920,Female,1987.0,2023-09-17,user4920@example.com,17011124,UK,NY,22767,web,silver,Sports,Medium,2025-12-31,15.0,11465.900000000001,2025-12-31
4921,用户4921,Female,1977.0,2023-11-22,user4921@example.com,19493762,CANADA,纽约,,mobile,Gold,Home,,2024-11-27,8.0,4264.35,2024-11-27
4922,USER-4922,female,1999.0,2020-05-11,user4922@example.com,13552654,GB,LA,34806,,Silver,Books,medium,2025-12-31,7.0,5231.2,2025-12-31
4923,USER-4923,M,1980.0,2022-09-08,user4923@example.com,14514573,Australia,LA,53915,Web,silver,Home,low,2024-07-30,11.0,6981.91,2024-07-30
4924,用户4924,,,2021-03-23,user4924@example.com,18326060,UK,New York City,,Web,Bronze,,low,2024-11-27,10.0,6091.97,2024-11-27
4925,user 4925,female,1991.0,2023-10-04,user4925@example.com,,CANADA,纽约,,web,Gold,Sports,Low,2024-10-17,8.0,9573.02,2024-10-17
4926,用户4926,,1978.0,2022-07-17,user4926@example.com,16849903,US,London,93391,Web,silver,Clothing,High,2024-09-29,9.0,6163.07,2024-09-29
4927,USER-4927,Female,1973.0,2023-01-21,user4927@example.com,19532142,美国,SYD,N/A,Social Media,,,medium,2024-12-26,15.0,13098.5,2024-12-26
4928,User_4928,F,1978.0,2020-05-24,user4928@example.com,18846552,美国,Sydney,00000,Mobile App,bronze,,,2024-12-19,14.0,11758.38,2024-12-19
4929,user 4929,male,1973.0,2023-07-28,user4929@example.com,14301732,GB,LON,,mobile,VIP,Electronics,Medium,2024-12-11,13.0,10799.48,2024-12-11
4930,用户4930,Female,1981.0,2021-10-01,user4930@example.com,18659704,USA,New York,38672,Mobile App,Silver,Electronics,Medium,2024-05-12,9.0,6989.47,2024-05-12
4931,用户4931,,1976.0,2022-03-18,user4931@example.com,15655494,AU,LON,00000,web,Platinum,Electronics,medium,2024-12-11,9.0,8569.77,2024-12-11
4932,User_4932,F,1980.0,2022-05-04,user4932@example.com,14736164,USA,SYD,45980,,,Clothing,high,2024-12-20,6.0,4859.08,2024-12-20
4933,User_4933,未知,1996.0,2020-08-30,user4933@example.com,13498228,CANADA,New York,,web,Bronze,Clothing,,2024-09-07,7.0,9306.369999999999,2024-09-07
4934,USER-4934,,1981.0,2020-10-02,user4934@example.com,14567740,USA,LON,87831,Social Media,Silver,Sports,Low,2024-10-19,7.0,3997.09,2024-10-19
4935,user 4935,Female,1993.0,2022-07-16,user4935@example.com,13321809,美国,LON,,,Platinum,Electronics,medium,2024-09-10,11.0,7841.6900000000005,2024-09-10
4936,user 4936,Male,1999.0,2020-02-03,user4936@example.com,13369114,CANADA,NY,,Social Media,VIP,Electronics,High,2024-09-04,14.0,11679.76,2024-09-04
4937,用户4937,Female,1989.0,2022-09-08,user4937@example.com,14393655,,Los Angeles,,Web,silver,Books,High,2024-12-17,7.0,2935.3900000000003,2024-12-17
4938,USER-4938,Male,1993.0,2023-08-15,user4938@example.com,15229791,Australia,Sydney,00000,web,Gold,Books,medium,2024-12-21,8.0,5176.71,2024-12-21
4939,user 4939,Female,1988.0,2020-08-19,user4939@example.com,,UK,New York City,61894,Referral,,,low,2024-09-17,8.0,5049.19,2024-09-17
4940,用户4940,Female,2003.0,2021-07-25,user4940@example.com,16668749,AU,LON,00000,Social Media,Bronze,Electronics,low,2024-07-15,8.0,6922.87,2024-07-15
4941,USER-4941,,1982.0,2023-11-26,user4941@example.com,17947609,AU,New York City,00000,Web,silver,Electronics,Low,2024-07-23,5.0,3805.65,2024-07-23
4942,user 4942,,2001.0,2022-02-24,,15621188,CANADA,LON,63830,web,Bronze,Sports,high,2024-08-25,9.0,11754.74,2024-08-25
4943,User_4943,未知,1993.0,2020-12-07,user4943@example.com,15606301,Australia,Sydney,00000,,VIP,Books,Low,2024-06-18,11.0,10156.98,2024-06-18
4944,User_4944,F,1991.0,2020-06-14,user4944@example.com,13732870,GB,LA,N/A,web,Platinum,Sports,Low,2024-12-05,4.0,1987.6,2024-12-05
4945,User_4945,未知,1970.0,2021-08-29,user4945@example.com,16332827,Australia,纽约,N/A,mobile,bronze,Home,Medium,2024-11-14,13.0,6778.88,2024-11-14
4946,User_4946,F,2003.0,2023-12-24,user4946@example.com,13345438,USA,Sydney,,Referral,Silver,Books,High,2024-11-16,18.0,11369.2512317641,2024-11-16
4947,User_4947,Male,1987.0,2021-03-24,user4947@example.com,13787716,Australia,London,00000,Mobile App,Bronze,Electronics,low,2024-12-11,16.0,8702.24,2024-12-11
4948,User_4948,M,1995.0,2020-07-09,user4948@example.com,19747200,US,NY,00000,Referral,Gold,Sports,medium,2024-05-24,10.0,5238.45,2024-05-24
4949,user 4949,未知,1984.0,2023-04-11,user4949@example.com,13416605,,Sydney,,Referral,,Electronics,Low,2024-12-27,7.0,3305.7,2024-12-27
4950,user 4950,male,1970.0,2022-02-28,user4950@example.com,,US,NY,N/A,,VIP,Electronics,medium,2024-12-29,8.0,7943.66,2024-12-29
4951,User_4951,,1995.0,2022-12-17,user4951@example.com,19906082,UK,Sydney,N/A,Referral,,Books,High,2024-08-31,7.0,6091.9,2024-08-31
4952,user 4952,Female,1977.0,2022-05-07,user4952@example.com,15427806,GB,Los Angeles,,Mobile App,,Home,High,2024-11-23,10.0,7870.719999999999,2024-11-23
4953,用户4953,male,1996.0,2020-01-13,user4953@example.com,13089046,UK,Los Angeles,48662,Social Media,silver,Books,,2024-12-27,5.0,4448.86,2024-12-27
4954,User_4954,female,1980.0,2020-01-01,user4954@example.com,15241689,AU,NY,00000,web,,Sports,Medium,2024-12-27,11.0,7683.4,2024-12-27
